MovieID,Title,imdbID,spanishTitle,year,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,rtPictureURL,KMeans_Cluster
26067,The Deadly Companions,54795,Compañeros mortales,1961,6.4,5.0,4.0,1.0,80.0,0.0,1.0,0.0,1.0,0.0,3.2,166.0,38.0,http://content6.flixster.com/movie/97/88/52/9788528_det.jpg,4
26073,Ningen no jôken,55233,La condición humana III: La plegaria del soldado,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/30/47/304707_det.jpg,1
26078,Advise & Consent,55728,Tempestad sobre Washington,1962,7.7,10.0,8.0,2.0,80.0,0.0,2.0,1.0,1.0,50.0,3.9,594.0,88.0,http://content7.flixster.com/movie/29/42/294205_det.jpg,4
26079,David and Lisa,55892,Elisa,1962,7.1,10.0,8.0,2.0,80.0,0.0,3.0,2.0,1.0,66.0,0.0,0.0,0.0,http://content7.flixster.com/movie/29/98/299893_det.jpg,2
26082,Seppuku,56058,Seppuku,1962,0.0,3.0,3.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,4.5,1585.0,96.0,http://content9.flixster.com/movie/11/14/27/11142739_det.jpg,4
26084,The Music Man,56262,Vivir de ilusión,1962,7.9,15.0,14.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/85/12/10851299_det.jpg,2
26094,L'eclisse,56736,El eclipse,1962,7.4,15.0,13.0,2.0,86.0,0.0,4.0,3.0,1.0,75.0,4.2,1924.0,90.0,http://content8.flixster.com/movie/29/36/293622_det.jpg,4
26096,The Cardinal,56907,El cardenal,1963,6.0,10.0,6.0,4.0,60.0,0.0,2.0,1.0,1.0,50.0,3.4,252.0,53.0,http://content9.flixster.com/movie/30/10/301007_det.jpg,4
26101,McLintock!,57298,El gran MacLintock,1963,0.0,3.0,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/85/25/82/8525821_det.jpg,1
26107,"The Prize Winner of Defiance, Ohio",406158,"The Prize Winner of Defiance, Ohio",2005,6.1,79.0,46.0,33.0,58.0,6.1,28.0,14.0,14.0,50.0,3.2,7811.0,55.0,http://content6.flixster.com/movie/25/02/250216_det.jpg,0
26110,36 Hours,57809,36 horas,1965,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/89/86/10898612_det.jpg,1
26111,Becket,57877,Becket,1964,7.3,24.0,18.0,6.0,75.0,6.4,9.0,6.0,3.0,66.0,4.1,1602.0,88.0,http://content9.flixster.com/movie/97/82/77/9782771_det.jpg,0
26112,Behold a Pale Horse,57879,Y llegó el día de la venganza,1964,7.0,7.0,6.0,1.0,85.0,0.0,2.0,1.0,1.0,50.0,3.4,71.0,65.0,http://content8.flixster.com/movie/10/85/77/10857750_det.jpg,4
26116,"Hush...Hush, Sweet Charlotte",58213,Canción de cuna para un cadáver,1964,7.3,19.0,16.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/87/07/10870781_det.jpg,2
26119,The Naked Kiss,58390,Una luz en el hampa,1964,7.4,9.0,8.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/30/30/303096_det.jpg,2
26122,Onibaba,58430,Onibaba,1964,6.6,11.0,9.0,2.0,81.0,0.0,3.0,1.0,2.0,33.0,4.1,1496.0,91.0,http://content9.flixster.com/movie/28/82/288223_det.jpg,4
26123,Robin and the 7 Hoods,58529,Cuatro gángsters de Chicago,1964,5.9,9.0,4.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/87/80/10878079_det.jpg,2
26124,Robinson Crusoe on Mars,58530,Robinson Crusoe on Mars,1964,6.4,12.0,11.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/43/59/30/4359303_det.jpg,2
26128,What a Way to Go!,58743,Ella y sus maridos,1964,4.1,5.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,3.7,212.0,67.0,http://content6.flixster.com/movie/10/85/77/10857748_det.jpg,4
26133,A Charlie Brown Christmas,59026,A Charlie Brown Christmas,1965,8.5,12.0,11.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/29/05/290503_det.jpg,2
26134,Dracula: Prince of Darkness,59127,"Drácula, príncipe de las tinieblas",1966,6.3,12.0,10.0,2.0,83.0,0.0,1.0,0.0,1.0,0.0,3.3,1485.0,63.0,http://content6.flixster.com/movie/46/24/12/4624124_det.jpg,4
26136,The Hallelujah Trail,59250,La batalla de las Colinas del Whisky,1965,0.0,3.0,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/28/64/286411_det.jpg,1
26138,House on Haunted Hill,51744,House on Haunted Hill,1959,7.0,19.0,18.0,1.0,94.0,0.0,2.0,1.0,1.0,50.0,3.4,4234.0,70.0,http://content9.flixster.com/movie/48/67/86/4867863_det.jpg,4
26139,In Harm's Way,59309,Primera victoria,1965,5.2,10.0,5.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/29/10/291092_det.jpg,2
26142,Major Dundee,59418,Mayor Dundee,1965,7.3,30.0,29.0,1.0,96.0,7.3,14.0,14.0,0.0,100.0,3.3,808.0,61.0,http://content6.flixster.com/movie/10/86/77/10867700_det.jpg,0
26144,Operation Crossbow,59549,Operación Crossbow,1965,5.7,5.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/31/25/312518_det.jpg,2
26147,A Thousand Clowns,59798,A Thousand Clowns,1965,6.9,9.0,7.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/95/70/86/9570867_det.jpg,2
26150,Andrey Rublyov,60107,Andrei Rublev,1966,8.7,14.0,13.0,1.0,92.0,0.0,2.0,1.0,1.0,50.0,4.5,3531.0,94.0,http://content9.flixster.com/movie/29/58/295899_det.jpg,4
26151,Au hasard Balthazar,60138,Au hasard Balthazar,1966,9.2,29.0,29.0,0.0,100.0,9.0,7.0,7.0,0.0,100.0,4.2,1694.0,87.0,http://content8.flixster.com/movie/10/89/42/10894278_det.jpg,0
26155,Khartoum,60588,Kartum,1966,6.6,9.0,8.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/85/88/10858855_det.jpg,2
26158,Ostre sledované vlaky,60802,Closely Watched Trains,1966,7.7,14.0,14.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,4.0,1286.0,87.0,http://content9.flixster.com/movie/10/85/71/10857163_det.jpg,4
26159,Tôkyô nagaremono,61101,Tôkyô nagaremono,1966,7.5,7.0,7.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,http://content7.flixster.com/movie/30/28/302813_det.jpg,2
26163,Dont Look Back,61589,Dont Look Back,1967,8.4,17.0,17.0,0.0,100.0,0.0,4.0,4.0,0.0,100.0,4.2,1544.0,91.0,http://content6.flixster.com/movie/10/85/86/10858636_det.jpg,4
26170,La mariée était en noir,61955,La novia vestía de negro,1968,7.6,9.0,9.0,0.0,100.0,0.0,3.0,3.0,0.0,100.0,3.7,1464.0,78.0,http://content7.flixster.com/movie/10/89/03/10890305_det.jpg,4
26171,Play Time,62136,Play Time,1967,8.7,34.0,34.0,0.0,100.0,8.3,9.0,9.0,0.0,100.0,4.3,2267.0,91.0,http://content8.flixster.com/movie/30/34/303402_det.jpg,0
26174,Shooting Dogs,420901,Shooting Dogs,2005,7.2,60.0,50.0,10.0,83.0,6.5,18.0,13.0,5.0,72.0,3.9,11089.0,81.0,http://content9.flixster.com/movie/10/87/23/10872351_det.jpg,0
26176,Titicut Follies,62374,Titicut Follies,1967,7.2,5.0,5.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,4.2,367.0,91.0,http://content9.flixster.com/movie/32/88/01/3288011_det.jpg,4
26178,Two for the Road,62407,Dos en la carretera,1967,7.2,12.0,10.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/29/04/290492_det.jpg,2
26181,The War Wagon,62472,Ataque al carro blindado,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/85/27/10852736_det.jpg,1
26185,Dracula Has Risen from the Grave,62909,Drácula vuelve de la tumba,1968,6.6,13.0,10.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/90/78/10907853_det.jpg,2
26187,Head,63049,Head,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif,1
26189,"I Love You, Alice B. Toklas!",63115,"I Love You, Alice B. Toklas!",1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/85/76/10857645_det.jpg,1
26198,"Yours, Mine and Ours",443295,"Mios, tuyos y nuestros",2005,3.3,105.0,6.0,99.0,5.0,3.7,28.0,1.0,27.0,3.0,3.2,36270.0,64.0,http://content6.flixster.com/movie/25/06/250608_det.jpg,3
26199,Alice's Restaurant,64002,El restaurante de Alicia,1969,6.0,14.0,9.0,5.0,64.0,0.0,4.0,3.0,1.0,75.0,3.4,935.0,61.0,http://content6.flixster.com/movie/26/85/268520_det.jpg,4
26203,Colossus: The Forbin Project,64177,Colossus: el proyecto prohibido,1970,0.0,4.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/25/70/257002_det.jpg,1
26208,Ma nuit chez Maud,64612,Mi noche con Maud,1969,8.0,15.0,14.0,1.0,93.0,0.0,2.0,2.0,0.0,100.0,4.1,2027.0,85.0,http://content8.flixster.com/movie/10/89/92/10899286_det.jpg,4
26211,More,64694,More,1969,0.0,3.0,1.0,2.0,33.0,0.0,1.0,0.0,1.0,0.0,3.7,386.0,71.0,http://content7.flixster.com/movie/29/84/298401_det.jpg,1
26222,Dodesukaden,65649,Dodesukaden,1970,5.8,6.0,3.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/83/85/29/8385297_det.jpg,2
26225,Le genou de Claire,65772,La rodilla de Claire,1970,8.4,19.0,18.0,1.0,94.0,0.0,3.0,3.0,0.0,100.0,3.9,808.0,82.0,http://content8.flixster.com/movie/10/88/70/10887066_det.jpg,4
26226,"Hi, Mom!",65836,"Hola, mamá",1970,7.2,8.0,5.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/43/99/10439959_det.jpg,2
26228,En kärlekshistoria,65955,En kärlekshistoria,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/85/82/10858218_det.jpg,1
26230,On a Clear Day You Can See Forever,66181,Vuelve a mi lado,1970,6.3,8.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/25/10/251027_det.jpg,2
26231,Performance,66214,Performance,1970,7.4,19.0,17.0,2.0,89.0,0.0,1.0,0.0,1.0,0.0,3.9,1292.0,81.0,http://content7.flixster.com/movie/28/97/08/2897085_det.jpg,4
26240,The Beguiled,66819,El seductor,1971,6.9,10.0,9.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/27/13/271309_det.jpg,2
26242,Duel,67023,El diablo sobre ruedas,1971,7.7,36.0,31.0,5.0,86.0,0.0,2.0,1.0,1.0,50.0,3.6,6809.0,80.0,http://content9.flixster.com/movie/25/57/255711_det.jpg,4
26246,Johnny Got His Gun,67277,Johnny cogió su fusil,1971,6.6,20.0,14.0,6.0,70.0,0.0,4.0,1.0,3.0,25.0,4.1,1730.0,88.0,http://content9.flixster.com/movie/24/99/19/2499199_det.jpg,4
26249,Lo chiamavano Trinità...,67355,Le llamaban Trinidad,1970,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7,1690.0,79.0,http://content7.flixster.com/movie/10/88/19/10881905_det.jpg,1
26251,Mon oncle Antoine,67439,Mi tío Antoine,1971,0.0,4.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/11/15/03/11150363_det.jpg,1
26258,El topo,67866,El topo,1970,6.8,31.0,23.0,8.0,74.0,6.8,6.0,4.0,2.0,66.0,4.1,4272.0,86.0,http://content9.flixster.com/movie/10/89/51/10895167_det.jpg,0
26265,Dr. Phibes Rises Again,68503,Retorno del doctor Phibes,1972,5.5,9.0,4.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/93/52/10935289_det.jpg,2
26270,Kozure Ôkami: Sanzu no kawa no ubaguruma,68816,Kozure Ôkami: Sanzu no kawa no ubaguruma,1972,0.0,4.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/11/15/35/11153566_det.jpg,1
26271,Lady Sings the Blues,68828,El ocaso de una estrella,1972,6.7,12.0,9.0,3.0,75.0,0.0,4.0,3.0,1.0,75.0,3.9,1795.0,85.0,http://content6.flixster.com/movie/10/87/22/10872232_det.jpg,4
26277,Slither,439815,La plaga,2006,6.9,129.0,110.0,19.0,85.0,6.4,29.0,22.0,7.0,75.0,3.2,31835.0,58.0,http://content7.flixster.com/movie/31/35/313501_det.jpg,0
26283,Charley Varrick,69865,La gran estafa,1973,7.4,7.0,6.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/25/73/257320_det.jpg,2
26285,Dark Star,69945,Aluniza como puedas: Dark Star,1974,6.5,21.0,17.0,4.0,80.0,0.0,4.0,2.0,2.0,50.0,3.4,3930.0,65.0,http://content9.flixster.com/movie/25/14/251415_det.jpg,4
26289,Emperor of the North Pole,70030,El emperador del Norte,1973,0.0,4.0,3.0,1.0,75.0,0.0,2.0,1.0,1.0,50.0,3.8,503.0,81.0,http://content8.flixster.com/movie/24/15/10/2415106_det.jpg,1
26294,Il mio nome è Nessuno,70215,Mi nombre es Ninguno,1973,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/92/00/10920085_det.jpg,1
26301,Save the Tiger,70640,Salvad al tigre,1973,7.0,10.0,9.0,1.0,90.0,0.0,1.0,1.0,0.0,100.0,3.5,617.0,63.0,http://content9.flixster.com/movie/26/74/267491_det.jpg,4
26302,Scarecrow,70643,Espantapájaros,1973,7.7,12.0,8.0,4.0,66.0,0.0,3.0,1.0,2.0,33.0,3.7,1738.0,79.0,http://content9.flixster.com/movie/10/89/27/10892771_det.jpg,4
26306,Theater of Blood,70791,"Matar o no matar, este es el problema",1973,7.4,23.0,22.0,1.0,95.0,0.0,2.0,2.0,0.0,100.0,3.6,1253.0,75.0,http://content8.flixster.com/movie/10/88/74/10887490_det.jpg,4
26313,California Split,71269,California Split,1974,7.3,11.0,10.0,1.0,90.0,7.1,5.0,4.0,1.0,80.0,3.8,753.0,81.0,http://content8.flixster.com/movie/27/93/279314_det.jpg,0
26318,Le fantôme de la liberté,71487,El fantasma de la libertad,1974,8.3,16.0,14.0,2.0,87.0,0.0,4.0,4.0,0.0,100.0,4.1,1386.0,90.0,http://content6.flixster.com/movie/27/28/272800_det.jpg,4
26323,The Groove Tube,71583,The Groove Tube,1974,3.8,8.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/28/97/74/2897742_det.jpg,2
26326,The Holy Mountain,71615,The Holy Mountain,1973,6.9,18.0,15.0,3.0,83.0,7.5,6.0,6.0,0.0,100.0,4.3,3854.0,90.0,http://content6.flixster.com/movie/10/89/81/10898188_det.jpg,0
26336,The Adventure of Sherlock Holmes' Smarter Brother,72608,El hermano más listo de Sherlock Holmes,1975,0.0,2.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/11/14/28/11142882_det.jpg,1
26339,Dolemite,72895,Dolemite,1975,4.6,5.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/99/66/56/9966561_det.jpg,2
26345,The Great Waldo Pepper,73075,El carnaval de las águilas,1975,5.9,7.0,5.0,2.0,71.0,0.0,1.0,1.0,0.0,100.0,3.2,560.0,50.0,http://content9.flixster.com/movie/10/86/89/10868971_det.jpg,4
26349,Night Moves,73453,La noche se mueve,1975,7.4,17.0,14.0,3.0,82.0,0.0,4.0,4.0,0.0,100.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/83/84/10838482_det.jpg,2
26350,Professione: reporter,73580,El reportero,1975,8.1,64.0,58.0,6.0,90.0,9.0,15.0,15.0,0.0,100.0,4.0,2771.0,85.0,http://content7.flixster.com/movie/10/92/73/10927313_det.jpg,0
26359,Novecento,74084,Novecento,1976,5.9,14.0,6.0,8.0,42.0,0.0,3.0,0.0,3.0,0.0,4.1,2572.0,86.0,http://content7.flixster.com/movie/10/91/97/10919761_det.jpg,4
26360,L'argent de poche,74152,La piel dura,1976,7.7,11.0,11.0,0.0,100.0,0.0,3.0,3.0,0.0,100.0,4.0,793.0,85.0,http://content6.flixster.com/movie/26/02/260228_det.jpg,4
26364,From Noon Till Three,74553,From Noon Till Three,1976,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/94/44/21/9444211_det.jpg,1
26366,Harlan County U.S.A.,74605,Harlan County U.S.A.,1976,9.1,7.0,7.0,0.0,100.0,0.0,2.0,2.0,0.0,100.0,4.2,797.0,88.0,http://content6.flixster.com/movie/15/52/28/1552288_det.jpg,4
26371,The Missouri Breaks,74906,Missouri,1976,6.5,18.0,15.0,3.0,83.0,0.0,3.0,1.0,2.0,33.0,3.3,1054.0,61.0,http://content8.flixster.com/movie/25/42/254210_det.jpg,4
26375,Silver Streak,75223,El expreso de Chicago,1976,6.4,18.0,15.0,3.0,83.0,0.0,1.0,1.0,0.0,100.0,3.4,1982.0,68.0,http://content7.flixster.com/movie/25/52/255209_det.jpg,4
26379,Jesus of Nazareth,75520,Jesus of Nazareth,1977,0.0,3.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/95/80/10958020_det.jpg,1
26386,High Anxiety,76141,Máxima ansiedad,1977,6.4,26.0,19.0,7.0,73.0,0.0,1.0,0.0,1.0,0.0,3.4,4006.0,67.0,http://content6.flixster.com/movie/65/08/650844_det.jpg,4
26393,Sorcerer,76740,Carga maldita,1977,7.1,15.0,12.0,3.0,80.0,0.0,1.0,1.0,0.0,100.0,3.8,787.0,79.0,http://content8.flixster.com/movie/25/82/258218_det.jpg,4
26394,The Turning Point,76843,Paso decisivo,1977,5.9,11.0,6.0,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/94/73/10947387_det.jpg,2
26398,Capricorn One,77294,Capricornio Uno,1977,6.0,17.0,10.0,7.0,58.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/26/01/260127_det.jpg,2
26413,Se ying diu sau,78252,La serpiente a la sombra del águila,1978,0.0,2.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/26/56/265628_det.jpg,1
26414,Wedding Crashers,396269,De boda en boda,2005,6.7,180.0,135.0,45.0,75.0,6.9,38.0,28.0,10.0,73.0,3.5,215271.0,70.0,http://content9.flixster.com/movie/24/98/249823_det.jpg,3
26422,Hair,79261,Hair,1979,7.2,15.0,14.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/92/36/10923629_det.jpg,2
26431,Opening Night,79672,Opening Night,1977,7.8,21.0,20.0,1.0,95.0,0.0,3.0,3.0,0.0,100.0,4.1,1012.0,91.0,http://content7.flixster.com/movie/26/55/265593_det.jpg,4
26464,Blue Thunder,85255,El trueno azul,1983,6.2,19.0,15.0,4.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/27/42/274291_det.jpg,2
26465,D.C. Cab,85387,Los locos del taxi,1983,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/26/90/269011_det.jpg,1
26472,El Norte,85482,El Norte,1983,7.5,9.0,8.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/93/08/17/9308179_det.png,2
26476,Merry Christmas Mr. Lawrence,85933,"Feliz Navidad, Mr. Lawrence",1983,6.2,19.0,15.0,4.0,78.0,5.0,5.0,2.0,3.0,40.0,3.9,1571.0,83.0,http://content8.flixster.com/movie/29/42/10/2942102_det.jpg,0
26479,The Pirates of Penzance,86112,The Pirates of Penzance,1983,7.3,12.0,10.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/22/20/92/2220923_det.jpg,2
26483,Rock & Rule,86203,Rock & Rule,1983,0.0,3.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/11/14/76/11147632_det.jpg,1
26485,Rumble Fish,86216,La ley de la calle,1983,6.0,23.0,16.0,7.0,69.0,5.0,5.0,2.0,3.0,40.0,3.6,6328.0,78.0,http://content8.flixster.com/movie/10/85/08/10850858_det.jpg,0
26487,Star 80,86355,Star 80,1983,7.3,9.0,8.0,1.0,88.0,0.0,1.0,1.0,0.0,100.0,3.3,628.0,62.0,http://content8.flixster.com/movie/10/88/26/10882694_det.jpg,4
26488,The Star Chamber,86356,Los jueces de la ley,1983,6.0,14.0,10.0,4.0,71.0,0.0,1.0,0.0,1.0,0.0,3.0,539.0,40.0,http://content9.flixster.com/movie/11/13/78/11137807_det.jpg,4
26492,Twilight Zone: The Movie,86491,En los límites de la realidad,1983,5.8,30.0,20.0,10.0,66.0,0.0,4.0,2.0,2.0,50.0,3.2,7313.0,56.0,http://content6.flixster.com/movie/10/88/60/10886020_det.jpg,4
26495,Yellowbeard,86618,Los desmadrados piratas de Barba Amarilla,1983,5.0,9.0,2.0,7.0,22.0,0.0,1.0,0.0,1.0,0.0,3.3,1410.0,63.0,http://content9.flixster.com/movie/10/85/78/10857843_det.jpg,4
26497,Another Country,86904,Otro país,1984,0.0,3.0,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/25/75/257517_det.jpg,1
26509,Electric Dreams,87197,Sueños eléctricos,1984,5.4,5.0,2.0,3.0,40.0,0.0,1.0,1.0,0.0,100.0,3.6,758.0,72.0,http://content9.flixster.com/movie/21/66/57/2166571_det.jpg,4
26513,The Ice Pirates,87451,Guerreros del espacio,1984,3.9,9.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/75/70/93/7570936_det.jpg,2
26521,Racing with the Moon,87968,Adiós a la inocencia,1984,6.1,10.0,6.0,4.0,60.0,0.0,3.0,3.0,0.0,100.0,3.3,795.0,57.0,http://content9.flixster.com/movie/26/37/263719_det.jpg,4
26524,The Times of Harvey Milk,88275,The Times of Harvey Milk,1984,8.3,16.0,16.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,4.2,1883.0,93.0,http://content8.flixster.com/movie/29/80/298094_det.jpg,4
26527,¿Qué he hecho yo para merecer esto!!,88461,¿Qué he hecho yo para merecer esto!!,1984,7.6,6.0,6.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,3.8,1849.0,80.0,http://content6.flixster.com/movie/10/89/23/10892300_det.jpg,4
26544,Heaven Help Us,89264,Heaven Help Us,1985,5.6,5.0,2.0,3.0,40.0,0.0,1.0,0.0,1.0,0.0,3.5,872.0,67.0,http://content6.flixster.com/movie/10/92/26/10922668_det.jpg,4
26547,Ging chat goo si,89374,Armas invencibles,1985,6.9,12.0,10.0,2.0,83.0,0.0,1.0,1.0,0.0,100.0,3.7,4759.0,84.0,http://content8.flixster.com/movie/10/87/13/10871310_det.jpg,4
26550,Mishima: A Life in Four Chapters,89603,Mishima: A Life in Four Chapters,1985,7.4,20.0,19.0,1.0,95.0,0.0,2.0,2.0,0.0,100.0,4.2,932.0,91.0,http://content6.flixster.com/movie/10/90/89/10908912_det.jpg,4
26554,The Quiet Earth,89869,Único superviviente,1985,6.2,8.0,5.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/12/80/73/1280732_det.jpg,2
26555,Spies Like Us,90056,Espías como nosotros,1985,4.6,18.0,8.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/25/80/258000_det.jpg,2
26558,The Stuff,90094,In-natural,1985,6.1,8.0,5.0,3.0,62.0,0.0,1.0,0.0,1.0,0.0,3.1,1354.0,48.0,http://content6.flixster.com/movie/27/28/272828_det.jpg,4
26561,Vision Quest,90270,Loco por ti,1985,5.4,12.0,7.0,5.0,58.0,0.0,1.0,1.0,0.0,100.0,3.5,1468.0,71.0,http://content7.flixster.com/movie/10/93/74/10937413_det.jpg,4
26562,White Nights,90319,Noches de sol,1985,5.1,13.0,6.0,7.0,46.0,0.0,1.0,0.0,1.0,0.0,3.4,1109.0,74.0,http://content8.flixster.com/movie/11/15/10/11151086_det.jpg,4
26564,'Round Midnight,90557,Alrededor de la medianoche,1986,8.1,17.0,17.0,0.0,100.0,8.3,6.0,6.0,0.0,100.0,4.1,809.0,88.0,http://content6.flixster.com/movie/54/66/26/5466268_det.jpg,0
26566,The Best of Times,90713,Los Buenos tiempos,1986,4.7,12.0,4.0,8.0,33.0,0.0,1.0,0.0,1.0,0.0,2.9,1014.0,41.0,http://content9.flixster.com/movie/26/15/261599_det.jpg,4
26567,Club Paradise,90856,Club Paraíso,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/88/84/10888432_det.jpg,1
26578,Offret,91670,Sacrificio,1986,7.2,25.0,20.0,5.0,80.0,0.0,4.0,3.0,1.0,75.0,4.4,1787.0,92.0,http://content8.flixster.com/movie/26/28/262826_det.jpg,4
26585,Ying hung boon sik,92263,Un mañana mejor,1986,7.3,14.0,13.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/11/13/22/11132266_det.jpg,2
